vname,mean
theta.9,2.784039679
theta.10,3.84463507
theta.11,3.2066596125
theta.12,4.38227559
theta.13,2.874421639
theta.14,4.586511145
theta.15,2.925869623
theta.16,3.852316161
theta.17,2.943180601
theta.18,3.141192475
theta.19,2.549652135
theta.20,5.08739234
theta.21,2.37159961051
theta.22,4.137406615
theta.23,4.079742035
theta.24,5.78066295
theta.25,3.758070165
theta.26,2.2409381313
theta.27,3.570220445
theta.28,3.12385097
theta.29,2.587667265
theta.30,3.26483813
theta.31,3.225483225
theta.32,3.984050745
theta.33,3.412117795
theta.34,3.0257938255
theta.35,3.91131507
theta.36,2.89186523
theta.37,3.55307864
theta.38,4.017877105
theta.39,1.55471277955
theta.40,3.6903592
theta.41,5.41345102
theta.42,4.07602462
theta.43,4.91409195
theta.44,4.934417355
theta.45,5.112981105
theta.46,5.62386468
theta.47,3.174369215
theta.48,3.349487315
theta.49,3.59520195
theta.50,3.91281201
theta.51,3.65678391
theta.52,3.163681175
theta.53,2.8566895935
theta.54,4.430692245
theta.55,4.310318105
theta.56,3.88179673
theta.57,2.5545683645
theta.58,3.05768365
theta.59,4.09008787
theta.60,4.918339535
theta.61,4.9650253
theta.62,3.0190067205
theta.63,3.49574316
theta.64,-0.8546620281285
theta.65,1.4399970009745
theta.66,4.483085155
theta.67,3.479097946
theta.68,3.257891038
theta.69,2.710611621
theta.70,2.88472916
theta.71,4.850729375
theta.72,3.19237455
theta.73,5.055684275
theta.74,3.91712333
theta.75,3.712502705
theta.76,4.44513681
