CNTRYID,SEQID,booklet_id,item_id,event_name,event_type,timestamp,event_description,NAME,CODEBOOK,response,event_num,diff,event_concat,word,state,pid
ZA6712_US.data,1005,PS2,3,stimulus,TEXTLINK,51301,id=u07_default_txt3|unit7page1|_self,Book Order,U07x000S,1,2,49193,TEXTLINK-id=u07_default_txt3|unit7page1|_self,TEXTLINK-id=u07_default_txt3|unit7page1|_self,1,1
ZA6712_US.data,1005,PS2,3,stimulus,TOOLBAR_back,100494,id=toolbar_back_btn,Book Order,U07x000S,1,3,4578,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,1
ZA6712_US.data,1005,PS2,3,stimulus,TEXTLINK,105072,id=u07_default_txt6|unit7page2|_self,Book Order,U07x000S,1,4,4911,TEXTLINK-id=u07_default_txt6|unit7page2|_self,TEXTLINK-id=u07_default_txt6|unit7page2|_self,3,1
ZA6712_US.data,1005,PS2,3,stimulus,TOOLBAR_back,109983,id=toolbar_back_btn,Book Order,U07x000S,1,5,1688,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,1
ZA6712_US.data,1005,PS2,3,stimulus,TEXTLINK,111671,id=u07_default_txt9|unit7page3|_self,Book Order,U07x000S,1,6,11939,TEXTLINK-id=u07_default_txt9|unit7page3|_self,TEXTLINK-id=u07_default_txt9|unit7page3|_self,4,1
ZA6712_US.data,1005,PS2,3,stimulus,TOOLBAR_back,123610,id=toolbar_back_btn,Book Order,U07x000S,1,7,6904,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,1
ZA6712_US.data,1005,PS2,3,stimulus,TEXTLINK,130514,id=u07_default_txt12|unit7page4|_self,Book Order,U07x000S,1,8,17712,TEXTLINK-id=u07_default_txt12|unit7page4|_self,TEXTLINK-id=u07_default_txt12|unit7page4|_self,5,1
ZA6712_US.data,1005,PS2,3,stimulus,TOOLBAR_back,148226,id=toolbar_back_btn,Book Order,U07x000S,1,9,1989,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,1
ZA6712_US.data,1005,PS2,3,stimulus,TEXTLINK,150215,id=u07_default_txt15|unit7page6|_self,Book Order,U07x000S,1,10,14608,TEXTLINK-id=u07_default_txt15|unit7page6|_self,TEXTLINK-id=u07_default_txt15|unit7page6|_self,6,1
ZA6712_US.data,1005,PS2,3,stimulus,TOOLBAR_back,164823,id=toolbar_back_btn,Book Order,U07x000S,1,11,1775,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,1
ZA6712_US.data,1005,PS2,3,stimulus,TEXTLINK,166598,id=u07_default_txt18|unit7page7|_self,Book Order,U07x000S,1,12,19402,TEXTLINK-id=u07_default_txt18|unit7page7|_self,TEXTLINK-id=u07_default_txt18|unit7page7|_self,7,1
ZA6712_US.data,1005,PS2,3,stimulus,TOOLBAR_back,186000,id=toolbar_back_btn,Book Order,U07x000S,1,13,10338,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,1
ZA6712_US.data,1005,PS2,3,stimulus,TEXTLINK,196338,id=u07_default_txt18|unit7page7|_self,Book Order,U07x000S,1,14,28945,TEXTLINK-id=u07_default_txt18|unit7page7|_self,TEXTLINK-id=u07_default_txt18|unit7page7|_self,7,1
ZA6712_US.data,1005,PS2,3,stimulus,CHECK_pg7,225283,id=u07_pg7_txt4,Book Order,U07x000S,1,15,12440,CHECK_pg7-id=u07_pg7_txt4,CHECK_pg7-id=u07_pg7_txt4,8,1
ZA6712_US.data,1005,PS2,3,stimulus,BUTTON_close,237723,id=u07_popup4_txt3,Book Order,U07x000S,1,16,3549,BUTTON_close-id=u07_popup4_txt3,BUTTON_close-id=u07_popup4_txt3,9,1
ZA6712_US.data,1005,PS2,3,stimulus,TOOLBAR_back,241272,id=toolbar_back_btn,Book Order,U07x000S,1,17,1900,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,1
ZA6712_US.data,1005,PS2,3,stimulus,TEXTLINK,243172,id=u07_default_txt12|unit7page4|_self,Book Order,U07x000S,1,18,3470,TEXTLINK-id=u07_default_txt12|unit7page4|_self,TEXTLINK-id=u07_default_txt12|unit7page4|_self,5,1
ZA6712_US.data,1005,PS2,3,stimulus,TEXTLINK,246642,id=u07_pg4_txt1|unit7page5|_self,Book Order,U07x000S,1,19,16545,TEXTLINK-id=u07_pg4_txt1|unit7page5|_self,TEXTLINK-id=u07_pg4_txt1|unit7page5|_self,10,1
ZA6712_US.data,1005,PS2,3,stimulus,TOOLBAR_back,263187,id=toolbar_back_btn,Book Order,U07x000S,1,20,9530,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,1
ZA6712_US.data,1005,PS2,3,stimulus,BUYNOW_pg4,272717,id=u07_pg4_txt11,Book Order,U07x000S,1,21,6094,BUYNOW_pg4-id=u07_pg4_txt11,BUYNOW_pg4-id=u07_pg4_txt11,11,1
ZA6712_US.data,1005,PS2,3,stimulus,BUYBOOK_pg4_ok,278811,id=u07_pg4_pu6_okbtn,Book Order,U07x000S,1,22,6851,BUYBOOK_pg4_ok-id=u07_pg4_pu6_okbtn,BUYBOOK_pg4_ok-id=u07_pg4_pu6_okbtn,12,1
ZA6712_US.data,1005,PS2,3,taoPIAAC,NEXT_INQUIRY,285662,REQUEST,Book Order,U07x000S,1,23,2523,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,13,1
ZA6712_US.data,1005,PS2,3,taoPIAAC,END,288185,,Book Order,U07x000S,1,24,-288185,END,END,14,1
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,50211,id=u07_default_txt3|unit7page1|_self,Book Order,U07x000S,1,2,21408,TEXTLINK-id=u07_default_txt3|unit7page1|_self,TEXTLINK-id=u07_default_txt3|unit7page1|_self,1,2
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,71619,id=u07_pg1_txt7|u07_pg1_popup1|_popup,Book Order,U07x000S,1,3,4005,TEXTLINK-id=u07_pg1_txt7|u07_pg1_popup1|_popup,TEXTLINK-id=u07_pg1_txt7|u07_pg1_popup1|_popup,15,2
ZA6712_US.data,1020,PS2,3,stimulus,BUTTON_close,75624,id=u07_popup1_txt2,Book Order,U07x000S,1,4,2184,BUTTON_close-id=u07_popup1_txt2,BUTTON_close-id=u07_popup1_txt2,16,2
ZA6712_US.data,1020,PS2,3,stimulus,TOOLBAR_back,77808,id=toolbar_back_btn,Book Order,U07x000S,1,5,2098,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,2
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,79906,id=u07_default_txt6|unit7page2|_self,Book Order,U07x000S,1,6,17471,TEXTLINK-id=u07_default_txt6|unit7page2|_self,TEXTLINK-id=u07_default_txt6|unit7page2|_self,3,2
ZA6712_US.data,1020,PS2,3,stimulus,TOOLBAR_back,97377,id=toolbar_back_btn,Book Order,U07x000S,1,7,4976,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,2
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,102353,id=u07_default_txt9|unit7page3|_self,Book Order,U07x000S,1,8,11880,TEXTLINK-id=u07_default_txt9|unit7page3|_self,TEXTLINK-id=u07_default_txt9|unit7page3|_self,4,2
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,114233,id=u07_pg3_txt5|unit7page8|_self,Book Order,U07x000S,1,9,5955,TEXTLINK-id=u07_pg3_txt5|unit7page8|_self,TEXTLINK-id=u07_pg3_txt5|unit7page8|_self,17,2
ZA6712_US.data,1020,PS2,3,stimulus,TOOLBAR_back,120188,id=toolbar_back_btn,Book Order,U07x000S,1,10,5472,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,2
ZA6712_US.data,1020,PS2,3,stimulus,TOOLBAR_back,125660,id=toolbar_back_btn,Book Order,U07x000S,1,11,3640,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,2
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,129300,id=u07_default_txt12|unit7page4|_self,Book Order,U07x000S,1,12,11818,TEXTLINK-id=u07_default_txt12|unit7page4|_self,TEXTLINK-id=u07_default_txt12|unit7page4|_self,5,2
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,141118,id=u07_pg4_txt1|unit7page5|_self,Book Order,U07x000S,1,13,17347,TEXTLINK-id=u07_pg4_txt1|unit7page5|_self,TEXTLINK-id=u07_pg4_txt1|unit7page5|_self,10,2
ZA6712_US.data,1020,PS2,3,stimulus,TOOLBAR_back,158465,id=toolbar_back_btn,Book Order,U07x000S,1,14,12094,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,2
ZA6712_US.data,1020,PS2,3,stimulus,TOOLBAR_back,170559,id=toolbar_back_btn,Book Order,U07x000S,1,15,7969,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,2
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,178528,id=u07_default_txt15|unit7page6|_self,Book Order,U07x000S,1,16,10767,TEXTLINK-id=u07_default_txt15|unit7page6|_self,TEXTLINK-id=u07_default_txt15|unit7page6|_self,6,2
ZA6712_US.data,1020,PS2,3,stimulus,TOOLBAR_back,189295,id=toolbar_back_btn,Book Order,U07x000S,1,17,1834,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,2
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,191129,id=u07_default_txt18|unit7page7|_self,Book Order,U07x000S,1,18,10683,TEXTLINK-id=u07_default_txt18|unit7page7|_self,TEXTLINK-id=u07_default_txt18|unit7page7|_self,7,2
ZA6712_US.data,1020,PS2,3,stimulus,CHECK_pg7,201812,id=u07_pg7_txt4,Book Order,U07x000S,1,19,3742,CHECK_pg7-id=u07_pg7_txt4,CHECK_pg7-id=u07_pg7_txt4,8,2
ZA6712_US.data,1020,PS2,3,stimulus,BUTTON_close,205554,id=u07_popup4_txt3,Book Order,U07x000S,1,20,1719,BUTTON_close-id=u07_popup4_txt3,BUTTON_close-id=u07_popup4_txt3,9,2
ZA6712_US.data,1020,PS2,3,stimulus,TOOLBAR_back,207273,id=toolbar_back_btn,Book Order,U07x000S,1,21,3224,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,2
ZA6712_US.data,1020,PS2,3,stimulus,TEXTLINK,210497,id=u07_default_txt12|unit7page4|_self,Book Order,U07x000S,1,22,3013,TEXTLINK-id=u07_default_txt12|unit7page4|_self,TEXTLINK-id=u07_default_txt12|unit7page4|_self,5,2
ZA6712_US.data,1020,PS2,3,stimulus,BUYNOW_pg4,213510,id=u07_pg4_txt11,Book Order,U07x000S,1,23,3101,BUYNOW_pg4-id=u07_pg4_txt11,BUYNOW_pg4-id=u07_pg4_txt11,11,2
ZA6712_US.data,1020,PS2,3,stimulus,BUYBOOK_pg4_ok,216611,id=u07_pg4_pu6_okbtn,Book Order,U07x000S,1,24,3145,BUYBOOK_pg4_ok-id=u07_pg4_pu6_okbtn,BUYBOOK_pg4_ok-id=u07_pg4_pu6_okbtn,12,2
ZA6712_US.data,1020,PS2,3,taoPIAAC,NEXT_INQUIRY,219756,REQUEST,Book Order,U07x000S,1,25,1748,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,13,2
ZA6712_US.data,1020,PS2,3,taoPIAAC,END,221504,,Book Order,U07x000S,1,26,-221504,END,END,14,2
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,35377,id=u07_default_txt3|unit7page1|_self,Book Order,U07x000S,7,2,6327,TEXTLINK-id=u07_default_txt3|unit7page1|_self,TEXTLINK-id=u07_default_txt3|unit7page1|_self,1,3
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,41704,id=u07_pg1_txt7|u07_pg1_popup1|_popup,Book Order,U07x000S,7,3,4239,TEXTLINK-id=u07_pg1_txt7|u07_pg1_popup1|_popup,TEXTLINK-id=u07_pg1_txt7|u07_pg1_popup1|_popup,15,3
ZA6712_US.data,1042,PS2,3,stimulus,BUTTON_close,45943,id=u07_popup1_txt2,Book Order,U07x000S,7,4,1435,BUTTON_close-id=u07_popup1_txt2,BUTTON_close-id=u07_popup1_txt2,16,3
ZA6712_US.data,1042,PS2,3,stimulus,TOOLBAR_back,47378,id=toolbar_back_btn,Book Order,U07x000S,7,5,1341,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,3
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,48719,id=u07_default_txt6|unit7page2|_self,Book Order,U07x000S,7,6,4595,TEXTLINK-id=u07_default_txt6|unit7page2|_self,TEXTLINK-id=u07_default_txt6|unit7page2|_self,3,3
ZA6712_US.data,1042,PS2,3,stimulus,TOOLBAR_back,53314,id=toolbar_back_btn,Book Order,U07x000S,7,7,2315,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,3
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,55629,id=u07_default_txt9|unit7page3|_self,Book Order,U07x000S,7,8,7695,TEXTLINK-id=u07_default_txt9|unit7page3|_self,TEXTLINK-id=u07_default_txt9|unit7page3|_self,4,3
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,63324,id=u07_pg3_txt5|unit7page8|_self,Book Order,U07x000S,7,9,2255,TEXTLINK-id=u07_pg3_txt5|unit7page8|_self,TEXTLINK-id=u07_pg3_txt5|unit7page8|_self,17,3
ZA6712_US.data,1042,PS2,3,stimulus,TOOLBAR_back,65579,id=toolbar_back_btn,Book Order,U07x000S,7,10,2274,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,3
ZA6712_US.data,1042,PS2,3,stimulus,TOOLBAR_back,67853,id=toolbar_back_btn,Book Order,U07x000S,7,11,1872,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,3
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,69725,id=u07_default_txt12|unit7page4|_self,Book Order,U07x000S,7,12,8852,TEXTLINK-id=u07_default_txt12|unit7page4|_self,TEXTLINK-id=u07_default_txt12|unit7page4|_self,5,3
ZA6712_US.data,1042,PS2,3,stimulus,TOOLBAR_back,78577,id=toolbar_back_btn,Book Order,U07x000S,7,13,10034,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,3
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,88611,id=u07_default_txt15|unit7page6|_self,Book Order,U07x000S,7,14,5778,TEXTLINK-id=u07_default_txt15|unit7page6|_self,TEXTLINK-id=u07_default_txt15|unit7page6|_self,6,3
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,94389,id=u07_pg6_txt12|u07_pg6_popup3|_popup,Book Order,U07x000S,7,15,6546,TEXTLINK-id=u07_pg6_txt12|u07_pg6_popup3|_popup,TEXTLINK-id=u07_pg6_txt12|u07_pg6_popup3|_popup,18,3
ZA6712_US.data,1042,PS2,3,stimulus,BUTTON_close,100935,id=u07_popup3_txt2,Book Order,U07x000S,7,16,8181,BUTTON_close-id=u07_popup3_txt2,BUTTON_close-id=u07_popup3_txt2,19,3
ZA6712_US.data,1042,PS2,3,stimulus,TOOLBAR_back,109116,id=toolbar_back_btn,Book Order,U07x000S,7,17,6746,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,3
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,115862,id=u07_default_txt18|unit7page7|_self,Book Order,U07x000S,7,18,4617,TEXTLINK-id=u07_default_txt18|unit7page7|_self,TEXTLINK-id=u07_default_txt18|unit7page7|_self,7,3
ZA6712_US.data,1042,PS2,3,stimulus,CHECK_pg7,120479,id=u07_pg7_txt4,Book Order,U07x000S,7,19,2434,CHECK_pg7-id=u07_pg7_txt4,CHECK_pg7-id=u07_pg7_txt4,8,3
ZA6712_US.data,1042,PS2,3,stimulus,BUTTON_close,122913,id=u07_popup4_txt3,Book Order,U07x000S,7,20,2921,BUTTON_close-id=u07_popup4_txt3,BUTTON_close-id=u07_popup4_txt3,9,3
ZA6712_US.data,1042,PS2,3,stimulus,TOOLBAR_back,125834,id=toolbar_back_btn,Book Order,U07x000S,7,21,7194,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,3
ZA6712_US.data,1042,PS2,3,stimulus,TEXTLINK,133028,id=u07_default_txt15|unit7page6|_self,Book Order,U07x000S,7,22,5264,TEXTLINK-id=u07_default_txt15|unit7page6|_self,TEXTLINK-id=u07_default_txt15|unit7page6|_self,6,3
ZA6712_US.data,1042,PS2,3,stimulus,BUYNOW_pg6,138292,id=u07_pg6_txt20,Book Order,U07x000S,7,23,2591,BUYNOW_pg6-id=u07_pg6_txt20,BUYNOW_pg6-id=u07_pg6_txt20,20,3
ZA6712_US.data,1042,PS2,3,stimulus,BUYBOOK_pg6_ok,140883,id=u07_pg6_pu6_okbtn,Book Order,U07x000S,7,24,2688,BUYBOOK_pg6_ok-id=u07_pg6_pu6_okbtn,BUYBOOK_pg6_ok-id=u07_pg6_pu6_okbtn,21,3
ZA6712_US.data,1042,PS2,3,taoPIAAC,NEXT_INQUIRY,143571,REQUEST,Book Order,U07x000S,7,25,5747,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,13,3
ZA6712_US.data,1042,PS2,3,taoPIAAC,END,149318,,Book Order,U07x000S,7,26,-149317,END,END,14,3
ZA6712_US.data,1057,PS2,3,stimulus,TEXTLINK,19916,id=u07_default_txt18|unit7page7|_self,Book Order,U07x000S,7,2,9884,TEXTLINK-id=u07_default_txt18|unit7page7|_self,TEXTLINK-id=u07_default_txt18|unit7page7|_self,7,4
ZA6712_US.data,1057,PS2,3,stimulus,BUYNOW_pg7,29800,id=u07_pg7_txt19,Book Order,U07x000S,7,3,1513,BUYNOW_pg7-id=u07_pg7_txt19,BUYNOW_pg7-id=u07_pg7_txt19,22,4
ZA6712_US.data,1057,PS2,3,stimulus,BUYBOOK_pg7_ok,31313,id=u07_pg7_pu6_okbtn,Book Order,U07x000S,7,4,4988,BUYBOOK_pg7_ok-id=u07_pg7_pu6_okbtn,BUYBOOK_pg7_ok-id=u07_pg7_pu6_okbtn,23,4
ZA6712_US.data,1057,PS2,3,taoPIAAC,NEXT_INQUIRY,36301,REQUEST,Book Order,U07x000S,7,5,2247,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,13,4
ZA6712_US.data,1057,PS2,3,taoPIAAC,END,38548,,Book Order,U07x000S,7,6,-38548,END,END,14,4
ZA6712_US.data,106,PS2,3,stimulus,TEXTLINK,5467,id=u07_default_txt9|unit7page3|_self,Book Order,U07x000S,7,2,2471,TEXTLINK-id=u07_default_txt9|unit7page3|_self,TEXTLINK-id=u07_default_txt9|unit7page3|_self,4,5
ZA6712_US.data,106,PS2,3,stimulus,TEXTLINK,7938,id=u07_pg3_txt5|unit7page8|_self,Book Order,U07x000S,7,3,5070,TEXTLINK-id=u07_pg3_txt5|unit7page8|_self,TEXTLINK-id=u07_pg3_txt5|unit7page8|_self,17,5
ZA6712_US.data,106,PS2,3,stimulus,TOOLBAR_back,13008,id=toolbar_back_btn,Book Order,U07x000S,7,4,1563,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,5
ZA6712_US.data,106,PS2,3,stimulus,BUYNOW_pg3,14571,id=u07_pg3_txt4,Book Order,U07x000S,7,5,1502,BUYNOW_pg3-id=u07_pg3_txt4,BUYNOW_pg3-id=u07_pg3_txt4,24,5
ZA6712_US.data,106,PS2,3,stimulus,BUYBOOK_pg3_ok,16073,id=u07_pg3_pu6_okbtn,Book Order,U07x000S,7,6,9938,BUYBOOK_pg3_ok-id=u07_pg3_pu6_okbtn,BUYBOOK_pg3_ok-id=u07_pg3_pu6_okbtn,25,5
ZA6712_US.data,106,PS2,3,taoPIAAC,NEXT_INQUIRY,26011,REQUEST,Book Order,U07x000S,7,7,1649,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,13,5
ZA6712_US.data,106,PS2,3,taoPIAAC,END,27660,,Book Order,U07x000S,7,8,-27660,END,END,14,5
ZA6712_US.data,1062,PS2,3,stimulus,TEXTLINK,39791,id=u07_default_txt3|unit7page1|_self,Book Order,U07x000S,7,2,4092,TEXTLINK-id=u07_default_txt3|unit7page1|_self,TEXTLINK-id=u07_default_txt3|unit7page1|_self,1,6
ZA6712_US.data,1062,PS2,3,stimulus,TOOLBAR_back,43883,id=toolbar_back_btn,Book Order,U07x000S,7,3,1190,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,6
ZA6712_US.data,1062,PS2,3,stimulus,TEXTLINK,45073,id=u07_default_txt6|unit7page2|_self,Book Order,U07x000S,7,4,3780,TEXTLINK-id=u07_default_txt6|unit7page2|_self,TEXTLINK-id=u07_default_txt6|unit7page2|_self,3,6
ZA6712_US.data,1062,PS2,3,stimulus,TOOLBAR_back,48853,id=toolbar_back_btn,Book Order,U07x000S,7,5,1218,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,6
ZA6712_US.data,1062,PS2,3,stimulus,TEXTLINK,50071,id=u07_default_txt9|unit7page3|_self,Book Order,U07x000S,7,6,12527,TEXTLINK-id=u07_default_txt9|unit7page3|_self,TEXTLINK-id=u07_default_txt9|unit7page3|_self,4,6
ZA6712_US.data,1062,PS2,3,stimulus,TOOLBAR_back,62598,id=toolbar_back_btn,Book Order,U07x000S,7,7,1531,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,6
ZA6712_US.data,1062,PS2,3,stimulus,TEXTLINK,64129,id=u07_default_txt12|unit7page4|_self,Book Order,U07x000S,7,8,5825,TEXTLINK-id=u07_default_txt12|unit7page4|_self,TEXTLINK-id=u07_default_txt12|unit7page4|_self,5,6
ZA6712_US.data,1062,PS2,3,stimulus,TOOLBAR_back,69954,id=toolbar_back_btn,Book Order,U07x000S,7,9,1200,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,6
ZA6712_US.data,1062,PS2,3,stimulus,TEXTLINK,71154,id=u07_default_txt15|unit7page6|_self,Book Order,U07x000S,7,10,1861,TEXTLINK-id=u07_default_txt15|unit7page6|_self,TEXTLINK-id=u07_default_txt15|unit7page6|_self,6,6
ZA6712_US.data,1062,PS2,3,stimulus,TOOLBAR_back,73015,id=toolbar_back_btn,Book Order,U07x000S,7,11,1846,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,6
ZA6712_US.data,1062,PS2,3,stimulus,TEXTLINK,74861,id=u07_default_txt18|unit7page7|_self,Book Order,U07x000S,7,12,7423,TEXTLINK-id=u07_default_txt18|unit7page7|_self,TEXTLINK-id=u07_default_txt18|unit7page7|_self,7,6
ZA6712_US.data,1062,PS2,3,stimulus,BUYNOW_pg7,82284,id=u07_pg7_txt19,Book Order,U07x000S,7,13,1936,BUYNOW_pg7-id=u07_pg7_txt19,BUYNOW_pg7-id=u07_pg7_txt19,22,6
ZA6712_US.data,1062,PS2,3,stimulus,BUYBOOK_pg7_cancel,84220,id=u07_pg7_pu6_cancelbtn,Book Order,U07x000S,7,14,10428,BUYBOOK_pg7_cancel-id=u07_pg7_pu6_cancelbtn,BUYBOOK_pg7_cancel-id=u07_pg7_pu6_cancelbtn,26,6
ZA6712_US.data,1062,PS2,3,stimulus,BUYNOW_pg7,94648,id=u07_pg7_txt19,Book Order,U07x000S,7,15,1275,BUYNOW_pg7-id=u07_pg7_txt19,BUYNOW_pg7-id=u07_pg7_txt19,22,6
ZA6712_US.data,1062,PS2,3,stimulus,BUYBOOK_pg7_ok,95923,id=u07_pg7_pu6_okbtn,Book Order,U07x000S,7,16,2353,BUYBOOK_pg7_ok-id=u07_pg7_pu6_okbtn,BUYBOOK_pg7_ok-id=u07_pg7_pu6_okbtn,23,6
ZA6712_US.data,1062,PS2,3,taoPIAAC,NEXT_INQUIRY,98276,REQUEST,Book Order,U07x000S,7,17,1068,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,13,6
ZA6712_US.data,1062,PS2,3,taoPIAAC,END,99344,,Book Order,U07x000S,7,18,-99344,END,END,14,6
ZA6712_US.data,1069,PS2,3,stimulus,TEXTLINK,37541,id=u07_default_txt9|unit7page3|_self,Book Order,U07x000S,1,2,11356,TEXTLINK-id=u07_default_txt9|unit7page3|_self,TEXTLINK-id=u07_default_txt9|unit7page3|_self,4,7
ZA6712_US.data,1069,PS2,3,stimulus,TEXTLINK,48897,id=u07_pg3_txt5|unit7page8|_self,Book Order,U07x000S,1,3,9593,TEXTLINK-id=u07_pg3_txt5|unit7page8|_self,TEXTLINK-id=u07_pg3_txt5|unit7page8|_self,17,7
ZA6712_US.data,1069,PS2,3,stimulus,TOOLBAR_back,58490,id=toolbar_back_btn,Book Order,U07x000S,1,4,6096,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,7
ZA6712_US.data,1069,PS2,3,stimulus,TOOLBAR_back,64586,id=toolbar_back_btn,Book Order,U07x000S,1,5,11016,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,7
ZA6712_US.data,1069,PS2,3,stimulus,TEXTLINK,75602,id=u07_default_txt12|unit7page4|_self,Book Order,U07x000S,1,6,12961,TEXTLINK-id=u07_default_txt12|unit7page4|_self,TEXTLINK-id=u07_default_txt12|unit7page4|_self,5,7
ZA6712_US.data,1069,PS2,3,stimulus,TOOLBAR_back,88563,id=toolbar_back_btn,Book Order,U07x000S,1,7,13588,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,7
ZA6712_US.data,1069,PS2,3,stimulus,TEXTLINK,102151,id=u07_default_txt18|unit7page7|_self,Book Order,U07x000S,1,8,20729,TEXTLINK-id=u07_default_txt18|unit7page7|_self,TEXTLINK-id=u07_default_txt18|unit7page7|_self,7,7
ZA6712_US.data,1069,PS2,3,stimulus,CHECK_pg7,122880,id=u07_pg7_txt4,Book Order,U07x000S,1,9,7075,CHECK_pg7-id=u07_pg7_txt4,CHECK_pg7-id=u07_pg7_txt4,8,7
ZA6712_US.data,1069,PS2,3,stimulus,BUTTON_close,129955,id=u07_popup4_txt3,Book Order,U07x000S,1,10,3581,BUTTON_close-id=u07_popup4_txt3,BUTTON_close-id=u07_popup4_txt3,9,7
ZA6712_US.data,1069,PS2,3,stimulus,TOOLBAR_back,133536,id=toolbar_back_btn,Book Order,U07x000S,1,11,5410,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,2,7
ZA6712_US.data,1069,PS2,3,stimulus,TEXTLINK,138946,id=u07_default_txt3|unit7page1|_self,Book Order,U07x000S,1,12,4265,TEXTLINK-id=u07_default_txt3|unit7page1|_self,TEXTLINK-id=u07_default_txt3|unit7page1|_self,1,7
ZA6712_US.data,1069,PS2,3,stimulus,TEXTLINK,143211,id=u07_pg1_txt7|u07_pg1_popup1|_popup,Book Order,U07x000S,1,13,5917,TEXTLINK-id=u07_pg1_txt7|u07_pg1_popup1|_popup,TEXTLINK-id=u07_pg1_txt7|u07_pg1_popup1|_popup,15,7
