0.011425663	-0.04780364	0.033732284	0.0471682	0.028337669	-0.017493617	-0.01505661	0.04166848	-0.018269826	-0.033033036	0.0067233443	0.00080981106	-0.01553949	0.048769508	0.042313028	-0.0069013834
0.053034674	-0.060904905	0.031064803	0.04111792	0.014510751	0.07821631	-0.058793318	0.09810546	0.0006490397	-0.019237798	0.09261374	-0.08537436	0.0076206257	-0.08144032	0.08213758	-0.09704395
-0.05100202	-0.092737876	-0.06237537	0.04814165	0.056468282	0.04933685	-0.06895135	0.094317995	0.10331368	-0.057030197	0.030321306	-0.023069585	-0.08085877	-0.08307727	0.07188723	-0.033632345
-0.046478532	-0.040802702	-0.09555071	0.005953993	-0.10518034	0.10273856	0.06608306	0.031058013	-0.016676547	0.0022616007	-0.08411354	-0.10425032	-0.08749735	0.082215786	-0.024128601	-0.09394989
0.09884365	-0.03849022	0.0645905	0.08477322	0.029391764	0.029082486	-0.054177605	0.08931114	-0.056433447	-0.08839406	-0.003311484	-0.061022796	0.090515986	-0.0684798	0.048714533	-0.019182786
-0.09613506	0.07407606	-0.012547579	-0.08846756	0.02950466	0.06704336	0.09012899	0.046705812	0.10221395	-0.05101219	0.09728663	-0.08605495	0.071996205	0.074190564	0.09601492	-0.063437864
-0.07125902	0.06807818	-0.030005706	-0.06607484	0.049438354	0.042615965	0.07753272	-0.0058854893	0.05359402	-0.04468267	0.036308955	-0.09272767	-0.10072277	0.06416371	0.020416556	-0.070123054
-0.051109746	0.025332483	0.06338756	-0.02990314	0.06868053	0.019860094	0.07931163	0.08698	0.01555232	-0.07210929	0.042100985	-0.07693654	0.074350014	-0.096152	0.09419451	-0.09649744
-0.09612503	0.08663862	0.08502001	0.09826286	0.06623143	-0.044986185	0.021560255	0.04451675	0.08458117	-0.04846662	0.076243915	-0.07149693	-0.072204396	-0.105630234	-0.09749865	-0.0632844
-0.0050853225	0.07495779	0.0996293	0.080566786	0.07919747	0.07687257	-0.06327451	-0.07982693	-0.09678555	-0.0055132913	-0.092801996	-0.08067866	-0.06427438	-0.036305152	0.098192535	-0.033909302
-0.071778364	0.06526372	-0.08083268	-0.046577696	0.10490648	-0.08458789	-0.07990298	0.053714946	-0.054821186	-0.05504028	0.0497998	-0.029723432	-0.06332131	-0.08722413	0.10516015	-0.08693641
0.034611177	0.004630741	0.05836325	0.058193557	0.011870157	-0.07853471	0.055405006	0.10630789	-0.07438824	-0.000112187816	0.09508596	-0.012537597	0.014749263	-0.10363928	-0.023597507	0.06297902
-0.09752999	-0.011165104	-0.04397216	-2.1442771e-05	0.075650394	0.091288686	0.05976597	0.021689098	0.090340324	-0.101143844	0.03459968	-0.02001382	0.020517036	-0.051901	0.014269715	-0.049228746
-0.04473749	0.07939587	-0.093235336	-0.07447953	-0.08378801	-0.08781872	0.062041115	-0.057799555	-0.05537375	-0.026267571	-0.06463114	-0.08449765	-0.057599217	0.059441008	-0.0036959285	0.101190224
-0.040595673	-0.00945785	0.076228715	-0.08258922	0.05123159	-0.053749006	0.08955494	0.033314157	0.08554791	0.040015854	0.0768911	-0.08877455	0.027270766	0.048060127	0.054248996	0.023600852
0.03449509	0.07438746	0.06190071	0.04865332	0.07494236	0.06402873	-0.04708836	0.037804283	-0.04392658	-0.09535437	0.040121265	-0.041895922	-0.057170287	-0.087033205	0.042715933	-0.08317319
0.09898163	0.053192228	0.027007287	-0.061304912	-0.07232975	-0.024699844	-0.079915665	0.0053386264	0.0031140288	0.074393	0.030064719	-0.023170743	0.016758578	-0.01236304	-0.06736489	0.028152002
-0.04550166	0.07576789	0.044200737	0.020677188	-0.02357234	-0.058960542	0.04355584	0.046616547	-0.030252237	-0.013176034	0.07467295	-0.102005705	-0.061310217	-0.01271866	-0.09477105	-0.05203905
0.046287578	-0.024575004	0.03164029	0.09724711	0.011568699	0.102611504	-0.035134517	0.09843381	-0.049194474	-0.07510419	0.009822978	-0.08832775	-0.015320676	-0.017520148	0.10584256	-0.10006162
0.08297022	0.08833645	0.09784146	-0.07601396	-0.071171634	-0.01651276	0.06526543	0.003631371	-0.09724419	-0.065882266	0.10315791	-0.0316229	-0.08642156	0.019641548	0.03725851	-0.030692544
-0.06606921	0.053182688	-0.09347978	0.05292809	-0.06073221	0.093211904	-0.09469919	-0.08761572	-0.102528565	-0.036671907	-0.026790328	0.09651369	-0.0700778	-0.046959653	0.022063924	0.05576996
0.002638537	-0.071626	-0.099499166	-0.025735356	-0.03108226	0.049249306	0.048621323	-0.021107363	0.06371471	-0.0052120783	0.015147712	-0.09391303	-0.016858377	0.04636417	-0.047593202	-0.089337185
-0.024268115	0.0053215735	-0.04588927	0.014229823	-0.026380336	-0.020511795	-0.02897842	-0.0038807616	-0.026553512	0.0047636144	-0.015581239	-0.044772636	-0.043108083	0.020503175	0.032123093	-0.048388552
-0.03897817	-0.035034586	0.022931729	0.010851182	0.037767995	0.026946608	0.013281096	0.011393737	-0.037428807	-0.039031077	0.017117534	-0.009353828	0.034371052	-0.007181965	0.01082908	0.025922004
-0.092348784	0.037881847	-0.05866161	-0.01578223	0.05743999	-0.03007556	0.033712104	0.049153347	-0.062191457	-0.0066071716	-0.06604527	-0.049206123	-0.053998023	-0.10165829	0.07389222	-0.09136742
-0.040238746	-0.098630175	-0.0024945862	0.027974732	0.061356578	0.05040426	-0.09106447	0.03769805	-0.091292866	-0.08535324	0.096937135	-0.09476786	-0.00867328	-0.08281584	0.015635433	-0.02027025
-0.06795562	0.036976267	-0.04650735	0.023788493	0.078494914	-0.0027975978	0.09899355	0.057887867	0.05617649	-0.039741904	0.09919605	-0.009670849	0.088484995	-0.010728998	-0.0791744	-0.0853711
-0.09680158	-0.070040114	-0.07470416	0.033432487	0.017275363	0.051286712	-0.027533416	-0.004654628	0.021097092	-0.07323824	-0.062508754	0.010681982	-0.10118976	-0.04872	0.051707905	0.013572835
-0.044248022	-0.082876004	0.016726537	0.023071656	0.018877333	-0.016920855	-0.067688234	0.08077075	0.0011027963	-0.022443553	0.09304936	-0.08698782	-0.059695568	-0.024500154	0.098298915	-0.028812792
-0.003624711	-0.00839845	0.09211241	0.092289895	-0.025192106	-0.07884553	-0.05714465	0.0089895185	0.068888195	-0.015608105	0.04515201	-0.057581462	0.06410749	-0.022222407	-0.09184081	-0.09355011
-0.03743623	-0.07654125	0.08372758	0.07466825	0.07913562	0.1074448	-0.08478079	-0.082395524	0.04002172	0.058712423	-0.04795918	-0.01818784	-0.08556767	-0.031245388	-0.10339468	-0.055653572
-0.012103498	0.0036451444	0.048471715	-0.037225533	0.04548264	-0.002033662	0.01665372	-0.023523033	0.041312147	-0.044861186	0.042946044	0.033807848	-0.012566149	-0.041747548	-0.036509633	-0.003774058
-0.07899126	0.08249473	-0.07451987	0.0013375696	0.07097181	0.080261484	-0.03927407	-0.10218839	0.08056433	-0.013820414	0.06371	0.08578329	0.09066669	0.04390498	-0.016218891	-0.019878877
-0.0039005624	0.085865654	0.036984287	0.07883279	0.070224136	-0.06643905	-0.04246776	-0.08619516	0.03217228	0.052673027	0.09309864	0.03435552	0.0055240663	-0.07202083	0.013220358	-0.038238574
-0.033699255	-0.0027268229	0.08541679	-0.0026752711	-0.0741543	0.01721441	0.01567444	0.040983114	-0.048563637	-0.09092465	0.09588909	-0.08656851	-0.04202348	0.036462694	0.07901161	-0.03248157
-0.10818983	0.057510857	-0.059785422	-0.053693574	0.06420291	0.009078693	0.07093944	0.05745309	0.10697235	-0.09327703	0.041135307	-0.093732916	-0.0013317904	0.09828767	0.0060993196	-0.014310601
-0.07693503	-0.06348073	-0.043820824	-0.004313276	0.06876179	-0.105642	-0.08306575	0.039396267	-0.041116167	-0.09683617	0.030518575	-0.033569224	0.054822676	-0.08921483	-0.05809168	-0.02448639
-0.061272066	-0.045642793	0.037477195	-0.027872022	0.06871399	-0.07451716	-0.067767866	0.044783074	0.053215235	-0.068097174	0.078298084	0.036892608	0.052529875	-0.008867225	-0.03895106	-0.06465305
0.03205365	0.032674026	-0.07038611	-0.064604566	0.070887424	-0.09836733	-0.029427536	0.049493685	-0.07539617	-0.030318266	-0.057308167	-0.04215756	-0.090431765	-0.039728124	0.041045398	0.00077142037
-0.009973109	-0.045319438	0.007152915	0.018783834	0.045644645	0.015220333	0.0016035549	-0.032888938	0.030759785	-0.009740245	-0.0067253	-0.022310961	-0.026963973	-0.00366012	-0.0018573776	-0.046283282
0.005086601	0.016319964	-0.0008848794	-0.02320354	-0.033420242	-0.021703696	-0.0017412081	-0.045567203	-0.011507105	0.03638972	0.0031999573	-0.022133434	-0.0015495308	-0.01318568	0.021338943	-0.030828655
-0.08466685	0.07750006	-0.023526067	0.0572486	0.007706041	-0.07708593	-0.07810975	-0.09942013	0.037813213	-0.026416704	-1.8358696e-07	-0.00031578116	-0.098671675	-0.0070487745	-0.0397335	-0.046182442
0.0051723123	0.013970066	-0.039269604	0.023046229	-0.048568606	0.042005684	-0.047417093	0.03213114	-0.030973447	-0.045248985	0.047954988	0.02051982	0.0010700002	0.029090945	-0.021198368	-0.045135524
-0.08721557	0.014549999	-0.031628773	0.067395754	0.09618111	0.09715765	-0.056786522	0.015112718	0.038043264	-0.014894519	0.060241926	-0.014782356	-0.08696525	-0.06309615	0.05965357	-0.0781017
0.044794615	-0.0015793808	-0.09429548	-0.046802618	0.10681148	-0.0014396716	0.07091469	-0.08164769	-0.10644962	-0.09568108	-0.06068601	-0.044453576	-0.10738169	0.04929719	-0.03446425	0.10796448
-0.016447186	-0.04092636	-0.045946803	-0.047495186	0.037768338	-0.03235489	0.03369384	0.009272944	-0.036811806	-0.024545526	0.010944806	-0.0073401704	0.0161446	-0.022687376	0.006724417	0.04031949
-0.06110666	-0.085257344	-0.065542765	0.030986723	0.06394818	0.049915995	0.081313536	0.058700796	0.047883946	-0.047332924	0.04197858	-0.047718175	-0.03958623	0.07613153	0.049763653	-0.06228947
-0.07411876	0.075517036	-0.034855634	-0.083853856	0.06913499	-0.09415821	-0.09088135	-0.06967395	-0.06816385	-0.029837193	-0.10379666	0.088913225	-0.04982699	0.1045227	-0.010373959	0.10085152
0.0007975921	0.02167971	-0.032498408	0.047969412	0.01266909	0.044385206	0.017841067	-0.016556073	-0.039512802	-0.031669177	0.025064576	0.01829001	-0.035086848	0.022045467	-0.010762908	-0.028227901
-0.040555872	0.040838886	0.028740954	0.014484357	0.030556235	0.009810545	0.048670385	0.029983867	0.0023633018	0.04889859	0.008678865	-0.004515659	-0.016421866	-0.013624549	0.02212404	0.020944897
-0.048330784	0.049072836	0.023799013	-0.017308604	-0.037053026	-0.0062564015	0.031560566	0.048968624	-0.04596566	-0.0005297661	-0.0009948239	0.0014750138	0.028245736	0.029865276	0.0375813	0.01575103
