CNTRYID,SEQID,booklet_id,item_id,event_name,event_type,timestamp,event_description,NAME,CODEBOOK,response,event_num,diff,event_concat,word,state,pid
ZA6712_US.data,10,PS1,3,stimulus,TOOLBAR_webApp,80057,id=webApp,CD Tally,U03a000S,1,2,1954,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,1
ZA6712_US.data,10,PS1,3,stimulus,TOOLBAR_spreadApp,82011,id=spreadApp,CD Tally,U03a000S,1,3,7834,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,1
ZA6712_US.data,10,PS1,3,stimulus,TOOLBAR_webApp,89845,id=webApp,CD Tally,U03a000S,1,4,2406,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,1
ZA6712_US.data,10,PS1,3,stimulus,TOOLBAR_spreadApp,92251,id=spreadApp,CD Tally,U03a000S,1,5,40327,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,1
ZA6712_US.data,10,PS1,3,stimulus,TOOLBAR_webApp,132578,id=webApp,CD Tally,U03a000S,1,6,4891,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,1
ZA6712_US.data,10,PS1,3,stimulus,COMBOBOX,137469,id=menulist|9,CD Tally,U03a000S,1,7,1451,COMBOBOX-id=menulist|9,COMBOBOX-id=menulist|9,3,1
ZA6712_US.data,10,PS1,3,stimulus,SUBMIT_complete,138920,id=u03_default_txt14,CD Tally,U03a000S,1,8,3614,SUBMIT_complete-id=u03_default_txt14,SUBMIT_complete-id=u03_default_txt14,4,1
ZA6712_US.data,10,PS1,3,taoPIAAC,NEXT_INQUIRY,142534,REQUEST,CD Tally,U03a000S,1,9,3914,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,1
ZA6712_US.data,10,PS1,3,taoPIAAC,END,146448,,CD Tally,U03a000S,1,10,-146448,END,END,6,1
ZA6712_US.data,1000,PS1,3,stimulus,TOOLBAR_splitVertical,84392,id=splitVertical,CD Tally,U03a000S,7,2,5153,TOOLBAR_splitVertical-id=splitVertical,TOOLBAR_splitVertical-id=splitVertical,7,2
ZA6712_US.data,1000,PS1,3,stimulus,TOOLBAR_splitHorizontal,89545,id=splitHorizontal,CD Tally,U03a000S,7,3,3605,TOOLBAR_splitHorizontal-id=splitHorizontal,TOOLBAR_splitHorizontal-id=splitHorizontal,8,2
ZA6712_US.data,1000,PS1,3,stimulus,TOOLBAR_webApp,93150,id=webApp,CD Tally,U03a000S,7,4,29251,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,2
ZA6712_US.data,1000,PS1,3,stimulus,MENU,122401,id=file-menu,CD Tally,U03a000S,7,5,10557,MENU-id=file-menu,MENU-id=file-menu,9,2
ZA6712_US.data,1000,PS1,3,stimulus,TOOLBAR_next,132958,id=toolbar_forward_btn,CD Tally,U03a000S,7,6,21376,TOOLBAR_next-id=toolbar_forward_btn,TOOLBAR_next-id=toolbar_forward_btn,10,2
ZA6712_US.data,1000,PS1,3,stimulus,TOOLBAR_spreadApp,154334,id=spreadApp,CD Tally,U03a000S,7,7,118196,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,2
ZA6712_US.data,1000,PS1,3,stimulus,TOOLBAR_webApp,272530,id=webApp,CD Tally,U03a000S,7,8,9494,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,2
ZA6712_US.data,1000,PS1,3,stimulus,COMBOBOX,282024,id=menulist|8,CD Tally,U03a000S,7,9,3290,COMBOBOX-id=menulist|8,COMBOBOX-id=menulist|8,11,2
ZA6712_US.data,1000,PS1,3,stimulus,SUBMIT_complete,285314,id=u03_default_txt14,CD Tally,U03a000S,7,10,4879,SUBMIT_complete-id=u03_default_txt14,SUBMIT_complete-id=u03_default_txt14,4,2
ZA6712_US.data,1000,PS1,3,taoPIAAC,NEXT_INQUIRY,290193,REQUEST,CD Tally,U03a000S,7,11,2467,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,2
ZA6712_US.data,1000,PS1,3,taoPIAAC,END,292660,,CD Tally,U03a000S,7,12,-292660,END,END,6,2
ZA6712_US.data,1007,PS1,3,stimulus,TOOLBAR_spreadApp,47491,id=spreadApp,CD Tally,U03a000S,7,2,11623,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,3
ZA6712_US.data,1007,PS1,3,stimulus,TOOLBAR_webApp,59114,id=webApp,CD Tally,U03a000S,7,3,8813,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,3
ZA6712_US.data,1007,PS1,3,stimulus,TOOLBAR_spreadApp,67927,id=spreadApp,CD Tally,U03a000S,7,4,23643,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,3
ZA6712_US.data,1007,PS1,3,stimulus,MENU,91570,id=ss-data-menu,CD Tally,U03a000S,7,5,4913,MENU-id=ss-data-menu,MENU-id=ss-data-menu,12,3
ZA6712_US.data,1007,PS1,3,stimulus,MENUITEM_sort,96483,key=sort,CD Tally,U03a000S,7,6,8119,MENUITEM_sort-key=sort,MENUITEM_sort-key=sort,13,3
ZA6712_US.data,1007,PS1,3,stimulus,COMBOBOX,104602,id=sortablecol1|3,CD Tally,U03a000S,7,7,4559,COMBOBOX-id=sortablecol1|3,COMBOBOX-id=sortablecol1|3,14,3
ZA6712_US.data,1007,PS1,3,stimulus,RADIO_BTN,109161,id=priority1asc,CD Tally,U03a000S,7,8,6643,RADIO_BTN-id=priority1asc,RADIO_BTN-id=priority1asc,15,3
ZA6712_US.data,1007,PS1,3,stimulus,CD_SORT_ok,115804,id=sortValidation,CD Tally,U03a000S,7,9,3259,CD_SORT_ok-id=sortValidation,CD_SORT_ok-id=sortValidation,16,3
ZA6712_US.data,1007,PS1,3,stimulus,TOOLBAR_webApp,119063,id=webApp,CD Tally,U03a000S,7,10,2425,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,3
ZA6712_US.data,1007,PS1,3,stimulus,TOOLBAR_spreadApp,121488,id=spreadApp,CD Tally,U03a000S,7,11,6298,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,3
ZA6712_US.data,1007,PS1,3,stimulus,TOOLBAR_webApp,127786,id=webApp,CD Tally,U03a000S,7,12,5360,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,3
ZA6712_US.data,1007,PS1,3,stimulus,COMBOBOX,133146,id=menulist|6,CD Tally,U03a000S,7,13,6186,COMBOBOX-id=menulist|6,COMBOBOX-id=menulist|6,17,3
ZA6712_US.data,1007,PS1,3,stimulus,SUBMIT_complete,139332,id=u03_default_txt14,CD Tally,U03a000S,7,14,8060,SUBMIT_complete-id=u03_default_txt14,SUBMIT_complete-id=u03_default_txt14,4,3
ZA6712_US.data,1007,PS1,3,taoPIAAC,NEXT_INQUIRY,147392,REQUEST,CD Tally,U03a000S,7,15,17219,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,3
ZA6712_US.data,1007,PS1,3,taoPIAAC,END,164611,,CD Tally,U03a000S,7,16,-164611,END,END,6,3
ZA6712_US.data,101,PS1,3,stimulus,TOOLBAR_spreadApp,12551,id=spreadApp,CD Tally,U03a000S,1,2,10738,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,4
ZA6712_US.data,101,PS1,3,stimulus,TOOLBAR_webApp,23289,id=webApp,CD Tally,U03a000S,1,3,8702,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,4
ZA6712_US.data,101,PS1,3,stimulus,TOOLBAR_bookmark-add,31991,id=toolbar_bkm_btn,CD Tally,U03a000S,1,4,3318,TOOLBAR_bookmark-add-id=toolbar_bkm_btn,TOOLBAR_bookmark-add-id=toolbar_bkm_btn,18,4
ZA6712_US.data,101,PS1,3,stimulus,ADD_BOOKMARK_cancel,35309,id=add_bookmark_cancel,CD Tally,U03a000S,1,5,4078,ADD_BOOKMARK_cancel-id=add_bookmark_cancel,ADD_BOOKMARK_cancel-id=add_bookmark_cancel,19,4
ZA6712_US.data,101,PS1,3,stimulus,TOOLBAR_splitHorizontal,39387,id=splitHorizontal,CD Tally,U03a000S,1,6,1952,TOOLBAR_splitHorizontal-id=splitHorizontal,TOOLBAR_splitHorizontal-id=splitHorizontal,8,4
ZA6712_US.data,101,PS1,3,stimulus,TOOLBAR_splitVertical,41339,id=splitVertical,CD Tally,U03a000S,1,7,4717,TOOLBAR_splitVertical-id=splitVertical,TOOLBAR_splitVertical-id=splitVertical,7,4
ZA6712_US.data,101,PS1,3,stimulus,TOOLBAR_spreadApp,46056,id=spreadApp,CD Tally,U03a000S,1,8,37099,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,4
ZA6712_US.data,101,PS1,3,stimulus,TOOLBAR_ss-sort,83155,id=ss-sort,CD Tally,U03a000S,1,9,18746,TOOLBAR_ss-sort-id=ss-sort,TOOLBAR_ss-sort-id=ss-sort,20,4
ZA6712_US.data,101,PS1,3,stimulus,COMBOBOX,101901,id=sortablecol1|3,CD Tally,U03a000S,1,10,14113,COMBOBOX-id=sortablecol1|3,COMBOBOX-id=sortablecol1|3,14,4
ZA6712_US.data,101,PS1,3,stimulus,CD_SORT_ok,116014,id=sortValidation,CD Tally,U03a000S,1,11,16659,CD_SORT_ok-id=sortValidation,CD_SORT_ok-id=sortValidation,16,4
ZA6712_US.data,101,PS1,3,stimulus,TOOLBAR_webApp,132673,id=webApp,CD Tally,U03a000S,1,12,9326,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,4
ZA6712_US.data,101,PS1,3,stimulus,KEYPRESS,141999,,CD Tally,U03a000S,1,13,6863,KEYPRESS,KEYPRESS,21,4
ZA6712_US.data,101,PS1,3,stimulus,COMBOBOX,148862,id=menulist|9,CD Tally,U03a000S,1,14,22,COMBOBOX-id=menulist|9,COMBOBOX-id=menulist|9,3,4
ZA6712_US.data,101,PS1,3,stimulus,SUBMIT_complete,148884,id=u03_default_txt14,CD Tally,U03a000S,1,15,4295,SUBMIT_complete-id=u03_default_txt14,SUBMIT_complete-id=u03_default_txt14,4,4
ZA6712_US.data,101,PS1,3,taoPIAAC,NEXT_INQUIRY,153179,REQUEST,CD Tally,U03a000S,1,16,6900,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,4
ZA6712_US.data,101,PS1,3,taoPIAAC,END,160079,,CD Tally,U03a000S,1,17,-160079,END,END,6,4
ZA6712_US.data,1019,PS1,3,stimulus,COMBOBOX,36711,id=menulist|23,CD Tally,U03a000S,7,2,4556,COMBOBOX-id=menulist|23,COMBOBOX-id=menulist|23,22,5
ZA6712_US.data,1019,PS1,3,stimulus,SUBMIT_complete,41267,id=u03_default_txt14,CD Tally,U03a000S,7,3,3999,SUBMIT_complete-id=u03_default_txt14,SUBMIT_complete-id=u03_default_txt14,4,5
ZA6712_US.data,1019,PS1,3,taoPIAAC,NEXT_INQUIRY,45266,REQUEST,CD Tally,U03a000S,7,4,2874,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,5
ZA6712_US.data,1019,PS1,3,taoPIAAC,END,48140,,CD Tally,U03a000S,7,5,-48140,END,END,6,5
ZA6712_US.data,102,PS1,3,taoPIAAC,GET_HELP,58106,REQUEST,CD Tally,U03a000S,7,2,67486,GET_HELP-REQUEST,GET_HELP-REQUEST,23,6
ZA6712_US.data,102,PS1,3,stimulus,COMBOBOX,125592,id=menulist|4,CD Tally,U03a000S,7,3,2020,COMBOBOX-id=menulist|4,COMBOBOX-id=menulist|4,24,6
ZA6712_US.data,102,PS1,3,stimulus,SUBMIT_complete,127612,id=u03_default_txt14,CD Tally,U03a000S,7,4,3314,SUBMIT_complete-id=u03_default_txt14,SUBMIT_complete-id=u03_default_txt14,4,6
ZA6712_US.data,102,PS1,3,taoPIAAC,NEXT_INQUIRY,130926,REQUEST,CD Tally,U03a000S,7,5,4455,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,6
ZA6712_US.data,102,PS1,3,taoPIAAC,END,135381,,CD Tally,U03a000S,7,6,-135381,END,END,6,6
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_help,90456,id=toolbar_help_btn,CD Tally,U03a000S,1,2,10517,TOOLBAR_help-id=toolbar_help_btn,TOOLBAR_help-id=toolbar_help_btn,25,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_home,100973,id=toolbar_home_btn,CD Tally,U03a000S,1,3,4695,TOOLBAR_home-id=toolbar_home_btn,TOOLBAR_home-id=toolbar_home_btn,26,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_home,105668,id=toolbar_home_btn,CD Tally,U03a000S,1,4,7772,TOOLBAR_home-id=toolbar_home_btn,TOOLBAR_home-id=toolbar_home_btn,26,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_help,113440,id=toolbar_help_btn,CD Tally,U03a000S,1,5,24421,TOOLBAR_help-id=toolbar_help_btn,TOOLBAR_help-id=toolbar_help_btn,25,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_find,137861,id=toolbar_find_btn,CD Tally,U03a000S,1,6,848,TOOLBAR_find-id=toolbar_find_btn,TOOLBAR_find-id=toolbar_find_btn,27,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_find,138709,id=toolbar_find_btn,CD Tally,U03a000S,1,7,1207,TOOLBAR_find-id=toolbar_find_btn,TOOLBAR_find-id=toolbar_find_btn,27,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_find,139916,id=toolbar_find_btn,CD Tally,U03a000S,1,8,7852,TOOLBAR_find-id=toolbar_find_btn,TOOLBAR_find-id=toolbar_find_btn,27,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_webApp,147768,id=webApp,CD Tally,U03a000S,1,9,7609,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_webApp,155377,id=webApp,CD Tally,U03a000S,1,10,4267,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spreadApp,159644,id=spreadApp,CD Tally,U03a000S,1,11,13287,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_ss-find,172931,id=ss-find,CD Tally,U03a000S,1,12,3040,TOOLBAR_ss-find-id=ss-find,TOOLBAR_ss-find-id=ss-find,28,7
ZA6712_US.data,1020,PS1,3,stimulus,TEXTBOX_ONFOCUS,175971,id=searchtfield|,CD Tally,U03a000S,1,13,2028,TEXTBOX_ONFOCUS-id=searchtfield|,TEXTBOX_ONFOCUS-id=searchtfield|,29,7
ZA6712_US.data,1020,PS1,3,stimulus,KEYPRESS,177999,,CD Tally,U03a000S,1,14,6502,KEYPRESS,KEYPRESS,21,7
ZA6712_US.data,1020,PS1,3,stimulus,TEXTBOX_KILLFOCUS,184501,id=searchtfield|Blues,CD Tally,U03a000S,1,15,115,TEXTBOX_KILLFOCUS-id=searchtfield|Blues,TEXTBOX_KILLFOCUS-id=searchtfield|Blues,30,7
ZA6712_US.data,1020,PS1,3,stimulus,CD_FIND_ok,184616,id=spread-search-btn,CD Tally,U03a000S,1,16,5389,CD_FIND_ok-id=spread-search-btn,CD_FIND_ok-id=spread-search-btn,31,7
ZA6712_US.data,1020,PS1,3,stimulus,CD_FIND_ok,190005,id=spread-search-btn,CD Tally,U03a000S,1,17,10180,CD_FIND_ok-id=spread-search-btn,CD_FIND_ok-id=spread-search-btn,31,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,200185,id=spread-search-next-btn,CD Tally,U03a000S,1,18,1444,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,201629,id=spread-search-next-btn,CD Tally,U03a000S,1,19,1939,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,203568,id=spread-search-next-btn,CD Tally,U03a000S,1,20,1577,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,205145,id=spread-search-next-btn,CD Tally,U03a000S,1,21,1512,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,206657,id=spread-search-next-btn,CD Tally,U03a000S,1,22,1753,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,208410,id=spread-search-next-btn,CD Tally,U03a000S,1,23,1915,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,210325,id=spread-search-next-btn,CD Tally,U03a000S,1,24,1385,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,211710,id=spread-search-next-btn,CD Tally,U03a000S,1,25,1647,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,213357,id=spread-search-next-btn,CD Tally,U03a000S,1,26,4789,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,218146,id=spread-search-next-btn,CD Tally,U03a000S,1,27,1427,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,219573,id=spread-search-next-btn,CD Tally,U03a000S,1,28,1517,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_spread-search-next,221090,id=spread-search-next-btn,CD Tally,U03a000S,1,29,11298,TOOLBAR_spread-search-next-id=spread-search-next-btn,TOOLBAR_spread-search-next-id=spread-search-next-btn,32,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_ss-find,232388,id=ss-find,CD Tally,U03a000S,1,30,24041,TOOLBAR_ss-find-id=ss-find,TOOLBAR_ss-find-id=ss-find,28,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_ss-sort,256429,id=ss-sort,CD Tally,U03a000S,1,31,14802,TOOLBAR_ss-sort-id=ss-sort,TOOLBAR_ss-sort-id=ss-sort,20,7
ZA6712_US.data,1020,PS1,3,stimulus,COMBOBOX,271231,id=sortablecol1|3,CD Tally,U03a000S,1,32,5897,COMBOBOX-id=sortablecol1|3,COMBOBOX-id=sortablecol1|3,14,7
ZA6712_US.data,1020,PS1,3,stimulus,RADIO_BTN,277128,id=priority1desc,CD Tally,U03a000S,1,33,41703,RADIO_BTN-id=priority1desc,RADIO_BTN-id=priority1desc,33,7
ZA6712_US.data,1020,PS1,3,stimulus,CD_SORT_ok,318831,id=sortValidation,CD Tally,U03a000S,1,34,55587,CD_SORT_ok-id=sortValidation,CD_SORT_ok-id=sortValidation,16,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_ss-save,374418,id=ss-save,CD Tally,U03a000S,1,35,7197,TOOLBAR_ss-save-id=ss-save,TOOLBAR_ss-save-id=ss-save,34,7
ZA6712_US.data,1020,PS1,3,stimulus,SAVE_close,381615,popup1_txt2,CD Tally,U03a000S,1,36,6253,SAVE_close-popup1_txt2,SAVE_close-popup1_txt2,35,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_ss-help,387868,id=ss-help,CD Tally,U03a000S,1,37,13692,TOOLBAR_ss-help-id=ss-help,TOOLBAR_ss-help-id=ss-help,36,7
ZA6712_US.data,1020,PS1,3,taoPIAAC,NEXT_INQUIRY,401560,REQUEST,CD Tally,U03a000S,1,38,2696,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,7
ZA6712_US.data,1020,PS1,3,stimulus,END_CANCEL,404256,id=endtask_txt4,CD Tally,U03a000S,1,39,8800,END_CANCEL-id=endtask_txt4,END_CANCEL-id=endtask_txt4,37,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_ss-sort,413056,id=ss-sort,CD Tally,U03a000S,1,40,13554,TOOLBAR_ss-sort-id=ss-sort,TOOLBAR_ss-sort-id=ss-sort,20,7
ZA6712_US.data,1020,PS1,3,taoPIAAC,GET_HELP,426610,REQUEST,CD Tally,U03a000S,1,41,11019,GET_HELP-REQUEST,GET_HELP-REQUEST,23,7
ZA6712_US.data,1020,PS1,3,stimulus,TOOLBAR_webApp,437629,id=webApp,CD Tally,U03a000S,1,42,9409,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,7
ZA6712_US.data,1020,PS1,3,stimulus,COMBOBOX,447038,id=menulist|9,CD Tally,U03a000S,1,43,5925,COMBOBOX-id=menulist|9,COMBOBOX-id=menulist|9,3,7
ZA6712_US.data,1020,PS1,3,stimulus,SUBMIT_complete,452963,id=u03_default_txt14,CD Tally,U03a000S,1,44,4562,SUBMIT_complete-id=u03_default_txt14,SUBMIT_complete-id=u03_default_txt14,4,7
ZA6712_US.data,1020,PS1,3,taoPIAAC,NEXT_INQUIRY,457525,REQUEST,CD Tally,U03a000S,1,45,3770,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,7
ZA6712_US.data,1020,PS1,3,taoPIAAC,END,461295,,CD Tally,U03a000S,1,46,-461295,END,END,6,7
ZA6712_US.data,1021,PS1,3,stimulus,TOOLBAR_back,49440,id=toolbar_back_btn,CD Tally,U03a000S,1,2,2176,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,38,8
ZA6712_US.data,1021,PS1,3,stimulus,TOOLBAR_back,51616,id=toolbar_back_btn,CD Tally,U03a000S,1,3,1695,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,38,8
ZA6712_US.data,1021,PS1,3,stimulus,TOOLBAR_next,53311,id=toolbar_forward_btn,CD Tally,U03a000S,1,4,4658,TOOLBAR_next-id=toolbar_forward_btn,TOOLBAR_next-id=toolbar_forward_btn,10,8
ZA6712_US.data,1021,PS1,3,stimulus,TOOLBAR_spreadApp,57969,id=spreadApp,CD Tally,U03a000S,1,5,6911,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,8
ZA6712_US.data,1021,PS1,3,stimulus,TOOLBAR_webApp,64880,id=webApp,CD Tally,U03a000S,1,6,4069,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,8
ZA6712_US.data,1021,PS1,3,stimulus,TOOLBAR_spreadApp,68949,id=spreadApp,CD Tally,U03a000S,1,7,29870,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,8
ZA6712_US.data,1021,PS1,3,stimulus,TOOLBAR_ss-sort,98819,id=ss-sort,CD Tally,U03a000S,1,8,5942,TOOLBAR_ss-sort-id=ss-sort,TOOLBAR_ss-sort-id=ss-sort,20,8
ZA6712_US.data,1021,PS1,3,stimulus,COMBOBOX,104761,id=sortablecol1|3,CD Tally,U03a000S,1,9,1929,COMBOBOX-id=sortablecol1|3,COMBOBOX-id=sortablecol1|3,14,8
ZA6712_US.data,1021,PS1,3,stimulus,RADIO_BTN,106690,id=priority1asc,CD Tally,U03a000S,1,10,1372,RADIO_BTN-id=priority1asc,RADIO_BTN-id=priority1asc,15,8
ZA6712_US.data,1021,PS1,3,stimulus,CD_SORT_ok,108062,id=sortValidation,CD Tally,U03a000S,1,11,18933,CD_SORT_ok-id=sortValidation,CD_SORT_ok-id=sortValidation,16,8
ZA6712_US.data,1021,PS1,3,stimulus,TOOLBAR_webApp,126995,id=webApp,CD Tally,U03a000S,1,12,8321,TOOLBAR_webApp-id=webApp,TOOLBAR_webApp-id=webApp,1,8
ZA6712_US.data,1021,PS1,3,stimulus,COMBOBOX,135316,id=menulist|9,CD Tally,U03a000S,1,13,974,COMBOBOX-id=menulist|9,COMBOBOX-id=menulist|9,3,8
ZA6712_US.data,1021,PS1,3,stimulus,SUBMIT_complete,136290,id=u03_default_txt14,CD Tally,U03a000S,1,14,5280,SUBMIT_complete-id=u03_default_txt14,SUBMIT_complete-id=u03_default_txt14,4,8
ZA6712_US.data,1021,PS1,3,taoPIAAC,NEXT_INQUIRY,141570,REQUEST,CD Tally,U03a000S,1,15,2985,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,8
ZA6712_US.data,1021,PS1,3,taoPIAAC,END,144555,,CD Tally,U03a000S,1,16,-144555,END,END,6,8
ZA6712_US.data,1028,PS1,3,stimulus,TOOLBAR_bookmark-add,113979,id=toolbar_bkm_btn,CD Tally,U03a000S,7,2,5313,TOOLBAR_bookmark-add-id=toolbar_bkm_btn,TOOLBAR_bookmark-add-id=toolbar_bkm_btn,18,9
ZA6712_US.data,1028,PS1,3,stimulus,ADD_BOOKMARK_cancel,119292,id=add_bookmark_cancel,CD Tally,U03a000S,7,3,2295,ADD_BOOKMARK_cancel-id=add_bookmark_cancel,ADD_BOOKMARK_cancel-id=add_bookmark_cancel,19,9
ZA6712_US.data,1028,PS1,3,stimulus,MENU,121587,id=file-menu,CD Tally,U03a000S,7,4,37808,MENU-id=file-menu,MENU-id=file-menu,9,9
ZA6712_US.data,1028,PS1,3,stimulus,TOOLBAR_spreadApp,159395,id=spreadApp,CD Tally,U03a000S,7,5,9112,TOOLBAR_spreadApp-id=spreadApp,TOOLBAR_spreadApp-id=spreadApp,2,9
ZA6712_US.data,1028,PS1,3,taoPIAAC,NEXT_INQUIRY,168507,REQUEST,CD Tally,U03a000S,7,6,2054,NEXT_INQUIRY-REQUEST,NEXT_INQUIRY-REQUEST,5,9
ZA6712_US.data,1028,PS1,3,taoPIAAC,END,170561,,CD Tally,U03a000S,7,7,-170561,END,END,6,9
ZA6712_US.data,103,PS1,3,stimulus,TOOLBAR_next,24786,id=toolbar_forward_btn,CD Tally,U03a000S,7,2,2197,TOOLBAR_next-id=toolbar_forward_btn,TOOLBAR_next-id=toolbar_forward_btn,10,10
ZA6712_US.data,103,PS1,3,stimulus,TOOLBAR_back,26983,id=toolbar_back_btn,CD Tally,U03a000S,7,3,12914,TOOLBAR_back-id=toolbar_back_btn,TOOLBAR_back-id=toolbar_back_btn,38,10
ZA6712_US.data,103,PS1,3,stimulus,COMBOBOX,39897,id=menulist|3,CD Tally,U03a000S,7,4,8164,COMBOBOX-id=menulist|3,COMBOBOX-id=menulist|3,39,10
