vname,mean
tau.389,12.0194631
tau.390,4.1534477805
tau.391,9.6198789745
tau.392,8.9462048815
tau.393,14.45968455
tau.394,3.9517312165
tau.395,6.242893265
tau.396,4.06059688
tau.397,8.886503735
tau.398,7.033523323
tau.399,4.9495009055
tau.400,14.847546095
tau.401,8.519016495
tau.402,10.1702231445
tau.403,9.5178299405
tau.404,4.493318659
tau.405,3.6864534885
tau.406,10.98048191
tau.407,18.46583507
tau.408,5.3534931425
tau.409,8.67932366
tau.410,8.936893715
tau.411,25.373552935
tau.412,6.091020953
tau.413,9.917733859
tau.414,5.7891985385
tau.415,7.46801392
tau.416,5.355071127
tau.417,7.609096984
tau.418,11.785157675
tau.419,10.9401007395
tau.420,14.370969445
tau.421,15.011581155
tau.422,3.134945092
tau.423,12.400674095
tau.424,8.6906723025
tau.425,11.91475784
tau.426,12.950247205
tau.427,7.5410903
tau.428,19.09560949
tau.429,6.059264365
tau.430,10.097018075
tau.431,3.22085504
tau.432,17.32359862
tau.433,3.62507812
tau.434,7.244366843
tau.435,15.13674953
tau.436,4.466768015
tau.437,5.670882769
tau.438,9.146633039
tau.439,17.641083845
tau.440,21.54441976
tau.441,6.357818841
tau.442,4.1822358585
tau.443,10.5021019015
tau.444,2.8880024645
tau.445,14.61943675
tau.446,5.8551772395
tau.447,6.932021732
tau.448,16.31063535
tau.449,8.3467017475
tau.450,2.4869339025
tau.451,6.6671449085
tau.452,7.3040538655
tau.453,11.993307155
tau.454,14.06412604
tau.455,6.406469865
tau.456,27.59508393
tau.457,17.493520805
tau.458,10.56885089
tau.459,5.3705175615
tau.460,9.777143985
tau.461,14.1508549025
tau.462,15.77212089
tau.463,7.3129688015
tau.464,8.18875087
tau.465,10.681808645
tau.466,3.5090813085
tau.467,14.74548522
tau.468,14.423453815
tau.469,4.3067881235
tau.470,11.83735489
tau.471,8.7997442195
tau.472,7.4943491035
tau.473,18.8229647
tau.474,7.1434065005
tau.475,4.625733863
tau.476,3.9115742535
tau.477,12.1573655985
tau.478,10.1024095545
tau.479,10.6196053
tau.480,4.3988831665
tau.481,10.3753794295
tau.482,2.4730234438
tau.483,10.7344634804
tau.484,11.102221961
tau.485,10.257246215
tau.486,2.390680704
tau.487,6.583510355
tau.488,10.500534022
tau.489,22.13203209
tau.490,6.8057495
tau.491,5.706574765
tau.492,10.113367015
tau.493,2.095737373
tau.494,6.6394288565
tau.495,13.556226865
tau.496,13.304116414
tau.497,2.4003694695
tau.498,9.183417885
tau.499,8.5918131485
tau.500,7.61642775
tau.501,5.054494125
tau.502,24.361933230000002
tau.503,10.163093359
tau.504,11.814396935
tau.505,5.9401286135
tau.506,8.996426258
tau.507,13.415196885
tau.508,9.294525675
tau.509,12.0786784935
tau.510,14.057736685
tau.511,6.9935356325
tau.512,8.3299777005
tau.513,4.496812848
tau.514,6.2038778855
tau.515,11.036522695
tau.516,5.168746325
tau.517,10.62891176
tau.518,4.1188571505
tau.519,16.32859551
tau.520,1.4522003745
tau.521,4.77364479
tau.522,1.2275496415
tau.523,9.669510979
tau.524,4.872395835
tau.525,3.918630074
tau.526,8.233913065
tau.527,1.7654610495
tau.528,13.5276830545
tau.529,12.239637699
tau.530,8.123340905
tau.531,9.81171759
tau.532,5.064231549
tau.533,12.53826304
tau.534,5.5986105765
tau.535,12.142942014
tau.536,7.860488805
tau.537,3.050311107
tau.538,14.85241874
tau.539,17.82105506
tau.540,9.78218447
tau.541,7.90675574
tau.542,9.59419903
tau.543,3.4477937815
tau.544,8.56033362
tau.545,9.63823672
tau.546,9.3986388
tau.547,10.74920758
tau.548,10.269912415
tau.549,9.94001732
tau.550,3.978592025
tau.551,5.9786673495
tau.552,7.6385146155
tau.553,8.4649324385
tau.554,3.7985439125
tau.555,13.8818199
tau.556,2.665288684
tau.557,5.542170535
tau.558,11.102232429
tau.559,4.7810804525
tau.560,6.13254755
tau.561,17.900323175
tau.562,10.1758983
tau.563,15.21632866
tau.564,4.278207564
tau.565,11.577693875
tau.566,13.492733057
tau.567,5.4441583
tau.568,10.453393531
tau.569,4.8739912945
tau.570,12.2060842845
tau.571,11.41560908
tau.572,5.4722339425
tau.573,5.8837316175
tau.574,10.6837506225
tau.575,2.1400242725
tau.576,6.044148146
tau.577,4.9554558375
tau.578,13.2002835145
tau.579,3.5017044065
tau.580,8.2186212205
tau.581,25.083116775
tau.582,4.82125666
tau.583,12.20502191
tau.584,3.2595704445
tau.585,5.5737622355
tau.586,5.5204858575
tau.587,11.914202555
tau.588,6.386331306
tau.589,7.880784881
tau.590,9.296790244
tau.591,9.939269035
tau.592,7.7130288935
tau.593,4.3081631115
tau.594,9.84548541
tau.595,10.482122585
tau.596,10.34331066
tau.597,7.715360775
tau.598,10.561797692
tau.599,5.98842194
tau.600,10.63950081
tau.601,11.919388352
tau.602,6.431758245
tau.603,11.4204173295
tau.604,6.469020172
tau.605,3.336482641
tau.606,7.210800233
tau.607,13.3863225
tau.608,13.03604476
tau.609,2.722597903
tau.610,2.543691023
tau.611,20.65641836
tau.612,12.1827486725
tau.613,10.39764789
tau.614,3.591543306
tau.615,4.4851048655
tau.616,5.799214184
tau.617,3.9470145035
tau.618,6.41033687
tau.619,3.717689981
tau.620,26.812596775
tau.621,9.65123733
tau.622,2.478760286
tau.623,13.391566365
tau.624,6.023561246
tau.625,4.072589951
tau.626,7.070734315
tau.627,0.6803618994
tau.628,5.459082975
tau.629,2.9243785385
tau.630,7.18981575
tau.631,6.47849326
tau.632,10.6098406675
tau.633,7.392497135
tau.634,14.391628955
tau.635,7.155388736
tau.636,4.607534156
tau.637,24.29463415
tau.638,8.9018279175
tau.639,7.377766031
tau.640,17.574890685
tau.641,10.8823701315
tau.642,5.4337097235
tau.643,5.8885097445
tau.644,7.444886686
tau.645,7.2553499275
tau.646,15.9829097965
tau.647,5.445058271
tau.648,28.2112843
tau.649,9.10953667
tau.650,7.3868031345
tau.651,8.874360483
tau.652,7.9473697205
tau.653,8.674447855
tau.654,10.549351865
tau.655,3.3175187325
tau.656,6.1971346565
tau.657,1.6036390955
tau.658,7.614195026
tau.659,4.5884172825
tau.660,12.080060755
tau.661,5.896990995
tau.662,14.51019943
tau.663,10.400720695
tau.664,11.7044358665
tau.665,4.301579982
tau.666,6.9708997725
tau.667,3.789028475
tau.668,10.05549971
tau.669,9.849888022
tau.670,6.7425267765
tau.671,16.23126302
tau.672,5.1978584085
tau.673,8.9950530155
tau.674,9.780050285
tau.675,10.5216858215
tau.676,6.3669572225
tau.677,17.030704005
tau.678,8.320094626
tau.679,7.3262898545
tau.680,5.384576101
tau.681,8.5854579
tau.682,2.2751942032
tau.683,3.3725373425
tau.684,14.446812715
tau.685,10.161726195
tau.686,9.781797658
tau.687,8.782287365
tau.688,7.8160714965
tau.689,6.6461012645
tau.690,9.792125515
tau.691,10.151639315
tau.692,6.9353334005
tau.693,10.6718801725
tau.694,6.933311095
tau.695,14.88361285
tau.696,9.7258843925
tau.697,16.44326658
tau.698,7.299561695
tau.699,11.81963478
tau.700,12.936911595
tau.701,10.945898855
tau.702,7.187277109
tau.703,4.2102255085
tau.704,2.518268291
tau.705,5.624497195
tau.706,12.17930365
tau.707,5.905884567
tau.708,10.855459825
tau.709,10.592060635
tau.710,6.043681365
tau.711,9.873102872
tau.712,9.563458095
tau.713,12.084092745
tau.714,6.6456157291
tau.715,10.40101478
tau.716,5.2333408278
tau.717,3.470108335
tau.718,17.98076751
tau.719,5.572579016
tau.720,5.7245581455
tau.721,0.9301015954
tau.722,14.958710458
tau.723,10.043347562
tau.724,10.262683505
tau.725,3.559466923
tau.726,10.84963163
tau.727,11.895455572
tau.728,7.385908015
tau.729,5.7561188295
tau.730,6.6682779175
tau.731,7.2034559315
tau.732,3.7037248045
tau.733,11.135607775
tau.734,4.616587545
tau.735,15.906195245
tau.736,9.4806119
tau.737,6.4577803965
tau.738,19.90170552
tau.739,16.791704965
tau.740,9.1581616955
tau.741,9.0342542275
tau.742,12.552495945
tau.743,10.657912545
tau.744,5.363226704
tau.745,14.162859599999999
tau.746,16.60895637
tau.747,7.962462823
tau.748,3.3600663045
tau.749,4.3182447719
tau.750,8.375930248
tau.751,6.2114995665
tau.752,4.534887066
tau.753,11.386695615
tau.754,8.383127325
tau.755,12.068267155
tau.756,12.491304375
tau.757,7.279028745
tau.758,3.7558237505
tau.759,5.5101361705
tau.760,10.358100795
tau.761,11.5456111765
tau.762,6.2961137045
tau.763,3.6710708715
tau.764,14.430112475
tau.765,11.4157650245
tau.766,5.6211424085
tau.767,13.3102616615
tau.768,6.2679426485
tau.769,8.688480595
tau.770,6.1124820295
tau.771,8.8826829575
tau.772,10.9407747295
tau.773,11.992213451
tau.774,7.35921813
tau.775,5.2907778525
tau.776,13.1263503
tau.777,17.975362975
tau.778,13.432494155
tau.779,10.4877694225
tau.780,3.873090924
tau.781,18.193544595
tau.782,7.72366253
tau.783,11.01792085
tau.784,5.11845488
tau.785,9.081113967
tau.786,4.1845604215
tau.787,4.4967125865
tau.788,22.70617048
tau.789,13.615037525
tau.790,6.61639484
tau.791,8.86886339
tau.792,6.9866902895
tau.793,11.104607687
tau.794,9.506000435
tau.795,12.2161344015
tau.796,9.245258967
tau.797,14.10745588
tau.798,10.4919886405
tau.799,11.41039932
tau.800,10.107648127
tau.801,8.1883861345
tau.802,17.0027204
tau.803,10.605245595
tau.804,10.85610867
tau.805,3.6557609405
tau.806,10.392536851
tau.807,8.7616517055
tau.808,6.3570775345
tau.809,7.73263613
tau.810,8.2882122055
tau.811,7.616326985
tau.812,15.502802479
tau.813,5.86546074
tau.814,13.796532795
tau.815,11.81973023
tau.816,4.961443809
tau.817,6.6844213885
tau.818,9.9198938255
tau.819,10.8503221
tau.820,10.615698475
tau.821,9.5473753455
tau.822,2.151037999
tau.823,4.459793973
tau.824,4.5296208255
tau.825,8.3931449
tau.826,15.097184745
tau.827,8.951650995
tau.828,7.2247443295
tau.829,5.1917217535
tau.830,4.9818852175
tau.831,5.0424289745
tau.832,10.32072297
tau.833,4.7427985755
tau.834,5.0596053385
tau.835,14.80088735
tau.836,4.6762603975
tau.837,7.378644559
tau.838,17.13844074
tau.839,10.649419645
tau.840,11.6161643385
tau.841,8.000733441
tau.842,10.831460595
tau.843,4.253673313
tau.844,8.0196270875
tau.845,0.4058403162
tau.846,9.1838166
tau.847,2.999277817
tau.848,10.933568515
tau.849,5.2815357985
tau.850,10.03894218
tau.851,12.717218015
tau.852,3.119772891
tau.853,3.781165543
tau.854,5.97121458
tau.855,10.472096744
tau.856,5.581830116
tau.857,11.952760405
tau.858,7.49975503
tau.859,5.6833306775
tau.860,8.7278605435
tau.861,5.4636905375
tau.862,4.91149402
tau.863,5.987257602
tau.864,31.17033586
tau.865,5.9352952425
tau.866,3.90729650885
tau.867,13.835506075
tau.868,4.6045098675
tau.869,15.8364781785
tau.870,6.877334523
tau.871,5.1923877965
tau.872,4.7704846205
tau.873,4.3066007435
tau.874,6.7064911135
tau.875,3.1622235495
tau.876,5.49542213
tau.877,3.8659021185
tau.878,2.2806733445
tau.879,7.647743665
tau.880,4.2865695295
tau.881,8.165281608
tau.882,10.53349329
tau.883,12.99902117
tau.884,7.473653687
tau.885,4.0700656055
tau.886,12.80454045
tau.887,8.21890612
tau.888,9.164708644
tau.889,6.698230111
tau.890,25.213760435
tau.891,5.217661085
tau.892,4.6328030435
tau.893,5.835717475
tau.894,7.1894786835
tau.895,8.62700446
tau.896,5.97673217
tau.897,7.800125523
tau.898,3.2699935395
tau.899,16.70160677
tau.900,3.784589113
tau.901,6.45048218
tau.902,3.980639596
tau.903,13.3287424895
tau.904,3.592139605
tau.905,3.681890154
tau.906,20.9764784475
tau.907,2.11979398235
tau.908,9.456066545
tau.909,14.12168037
tau.910,10.247763405
tau.911,11.785309615
tau.912,7.5541014225
tau.913,6.350168345
tau.914,10.150658055
tau.915,6.11192949
tau.916,12.30644811
tau.917,11.7802032895
tau.918,14.03766057
tau.919,2.9540438105
tau.920,5.164430727
tau.921,8.725711048
tau.922,7.7811558325
tau.923,8.335245965
tau.924,7.638768157
tau.925,13.227038908
tau.926,13.91262591
tau.927,3.2247301555
tau.928,11.934484615
tau.929,10.490856034
tau.930,2.3036952838
tau.931,6.1020871245
tau.932,6.8805536445
tau.933,7.3808032415
tau.934,2.7916751095
tau.935,6.452683715
tau.936,9.85968948
tau.937,12.5699894345
tau.938,9.215161725
tau.939,7.831920997
tau.940,3.4227413069
tau.941,8.5119915435
tau.942,7.9500148435
tau.943,10.858212872
tau.944,4.9589949258
tau.945,14.05527062
tau.946,9.414941095
tau.947,3.654605706
tau.948,11.381428329
tau.949,3.014670043
tau.950,13.586814885
tau.951,3.539863839
tau.952,4.15065957335
tau.953,6.3847841815
tau.954,6.249174788
tau.955,5.6120802745
tau.956,5.8072888374
tau.957,6.279510775
tau.958,7.500385874
tau.959,5.381601595
tau.960,5.1657179365
tau.961,5.936564348
tau.962,10.493263835
tau.963,12.9435855805
tau.964,14.3600119515
tau.965,5.149173601
tau.966,1.9439569645
tau.967,6.324139323
tau.968,4.2443868345
tau.969,4.651095632
tau.970,7.480077025
theta.1,2.128417789
theta.2,2.426864823
theta.3,2.853056044
theta.4,2.21104103045
theta.5,1.121249830275
theta.6,2.3663273504
theta.7,1.73312062175
theta.8,1.6100456611
theta.9,2.987145971
theta.10,1.513752036505
theta.11,2.0503626710505
theta.12,2.960637846
theta.13,2.62491043565
theta.14,2.1382048866
theta.15,2.9840001435
theta.16,3.062814394
theta.17,2.26923062265
theta.18,0.90137382386
theta.19,2.49537333225
theta.20,3.088071562
theta.21,1.947869952055
theta.22,2.614434022
theta.23,2.24268498455
theta.24,2.0722326372
theta.25,2.4275999785
theta.26,3.623418205
theta.27,2.2783429705
theta.28,2.6604265745
theta.29,1.31250346381
theta.30,0.2765937577895
theta.31,2.1347265631
theta.32,1.96569424615
theta.33,0.947966415775
theta.34,2.716594557
theta.35,2.8634584985
theta.36,2.4886318225
theta.37,1.960954404
theta.38,2.435618796285
theta.39,0.9234793175055
theta.40,2.957270347
theta.41,1.875496638
theta.42,3.2658157515
theta.43,2.6146377845
theta.44,1.3113842958005
theta.45,2.7228238565
theta.46,2.89876387
theta.47,2.0991425673
theta.48,2.12372737673
theta.49,2.601276058
theta.50,2.3023050456
theta.51,1.8183936428145
theta.52,2.011543072
theta.53,1.857430996965
theta.54,2.6163317875
theta.55,2.47740578305
theta.56,2.7286428355
theta.57,2.083849396
theta.58,2.80493267
theta.59,1.7880730173855
theta.60,2.6082775539
theta.61,2.8071980945
theta.62,0.9031539781635
theta.63,2.6116709796
theta.64,2.224968808
theta.65,2.5693005585
theta.66,2.607198547
theta.67,1.75411998115
theta.68,2.4584494434
theta.69,2.038446248
theta.70,1.14860437476
theta.71,2.895454691
theta.72,0.71191598905
theta.73,2.1981172085
theta.74,0.58829328079
theta.75,2.00398684545
theta.76,2.8907959085
theta.77,1.6385213155
theta.78,1.1820486034
theta.79,3.1593802495
theta.80,1.4056794863915
theta.81,0.06456456906
theta.82,2.5387676423
