vname,mean
tau.533,28.37171558
tau.534,7.259008786
tau.535,6.495693935
tau.536,14.474679985
tau.537,4.7183609555
tau.538,26.38680631
tau.539,24.68341674
tau.540,11.78031679055
tau.541,12.75138932
tau.542,7.745106105
tau.543,11.058345091
tau.544,9.59495671
tau.545,17.7984280725
tau.546,13.6739942
tau.547,6.9492905045
tau.548,6.1135701785
tau.549,9.1468465565
tau.550,12.1245183
tau.551,17.810320665
tau.552,5.4498157775
tau.553,10.552388885
tau.554,6.092941243
tau.555,6.052453732
tau.556,6.478388084
tau.557,6.8899692835
tau.558,9.3610402925
tau.559,11.60863295
tau.560,12.250066095
tau.561,4.028597369
tau.562,7.907595609
tau.563,12.961676775
tau.564,7.229755549
tau.565,11.1549395855
tau.566,6.337267395
tau.567,11.36665788
tau.568,7.7841306725
tau.569,6.500890118
tau.570,4.6807930155
tau.571,15.03896115
tau.572,15.21464455
tau.573,14.76771453
tau.574,11.99818776
tau.575,7.947407666
tau.576,8.054746204
tau.577,19.18714842
tau.578,14.57107691
tau.579,11.37542191
tau.580,8.7718120475
tau.581,10.31722652
tau.582,21.351809385
tau.583,10.345701805
tau.584,11.02895136
tau.585,13.956588535
tau.586,11.744926425
tau.587,6.550888278
tau.588,22.272753295
tau.589,20.900013325
tau.590,7.7201703575
tau.591,16.345540855
tau.592,9.557535356
tau.593,10.57257638
tau.594,14.43563894
tau.595,9.13436064
tau.596,10.8835111815
tau.597,10.36287399
tau.598,7.074498526
tau.599,7.6500758065
tau.600,11.259180537
tau.601,8.44759658
tau.602,12.675735276
tau.603,21.380758855
tau.604,8.31680645
tau.605,13.694870335
tau.606,15.098602805
tau.607,3.905844405
tau.608,23.106278785
tau.609,16.402253355
tau.610,22.99640654
tau.611,10.90559549
tau.612,6.6291038445
tau.613,6.9842482675
tau.614,17.941955665
tau.615,7.445527214
tau.616,10.7739807475
tau.617,10.384857065
tau.618,8.0819062965
tau.619,7.19619191
tau.620,8.2593573825
tau.621,7.9988051295
tau.622,8.083875983
tau.623,7.9157205915
tau.624,8.418812295
tau.625,7.476967574
tau.626,11.506694407
tau.627,6.712510925
tau.628,12.3160872555
tau.629,7.6279923675
tau.630,15.737529475
tau.631,8.6830581115
tau.632,20.491574835
tau.633,7.108564226
tau.634,6.1040791895
tau.635,14.29973352
tau.636,6.2982181965
tau.637,15.36560082
tau.638,7.325275845
tau.639,11.287479395
tau.640,18.46582138
tau.641,11.012607215
tau.642,12.352412275
tau.643,10.09990579
tau.644,8.978243614
tau.645,15.32239933
tau.646,11.505126394
tau.647,4.88922299
tau.648,10.69759468
tau.649,6.5865312455
tau.650,10.86033644
tau.651,15.74866678
tau.652,3.3352505505
tau.653,5.669084832
tau.654,10.673490483
tau.655,5.786200983
tau.656,9.72059119
tau.657,7.981855442
tau.658,13.500928285
tau.659,11.35234708
tau.660,10.7372058265
tau.661,10.522636481
tau.662,8.084810245
tau.663,4.821717472
tau.664,11.69492827
tau.665,10.268141336
tau.666,10.6903198405
tau.667,7.7067764305
tau.668,15.538101095
tau.669,7.6047288365
tau.670,8.5075114915
tau.671,13.550922285
tau.672,10.3797837405
tau.673,17.89631785
tau.674,13.09688366355
tau.675,6.6625462455
tau.676,12.872402215
tau.677,20.027525365
tau.678,9.968027255
tau.679,8.5208772745
tau.680,3.624591979
tau.681,15.127837215
tau.682,15.56765011
tau.683,7.8175740225
tau.684,7.8350886945
tau.685,14.00222786
tau.686,16.777240975
tau.687,12.56778508
tau.688,7.827339328
tau.689,11.159587865
tau.690,20.024613025
tau.691,4.654378175
tau.692,6.110213993
tau.693,6.034715991
tau.694,18.43604602
tau.695,11.38145474
tau.696,12.62304804
tau.697,8.139434655
tau.698,10.5691973965
tau.699,8.730839584
tau.700,7.3538296825
tau.701,15.646365275
tau.702,6.3174813015
tau.703,9.5393036405
tau.704,8.967719015
tau.705,16.721938235
tau.706,7.8344614725
tau.707,6.792111738
tau.708,17.062251765
tau.709,9.979523645
tau.710,11.395347805
tau.711,8.32828865
tau.712,16.151734555
tau.713,10.403488305
tau.714,7.2711395365
tau.715,14.74853146
tau.716,10.131542365
tau.717,10.888216714
tau.718,13.292150885
tau.719,17.387873315
tau.720,12.796515105
tau.721,10.7630317245
tau.722,12.297369185
tau.723,19.34002616
tau.724,6.001338468
tau.725,8.413846158
tau.726,11.81244781
tau.727,7.2140853845
tau.728,9.873931046
tau.729,7.311045271
tau.730,10.7400468775
tau.731,18.17286477
tau.732,12.1767638265
tau.733,6.5205397065
tau.734,7.8497577675
tau.735,14.2867926815
tau.736,11.712967695
tau.737,7.0123054485
tau.738,12.4799628505
tau.739,24.226822635
tau.740,9.69139171
tau.741,11.465326685
tau.742,10.2009010755
tau.743,14.0802509915
tau.744,13.37710736
tau.745,9.541821545
tau.746,9.87317882
tau.747,10.90700469
tau.748,8.8440063065
tau.749,3.718456323
tau.750,10.50821742
tau.751,16.15469925
tau.752,14.184859732
tau.753,8.8119945905
tau.754,6.0945914805
tau.755,6.7489066515
tau.756,8.436308284
tau.757,10.2704789285
tau.758,9.7114718015
tau.759,17.32803856
tau.760,14.88678832
tau.761,13.11768065
tau.762,12.04301894
tau.763,10.519368833
tau.764,11.1589207105
tau.765,7.283453206
tau.766,12.294769395
tau.767,8.76721558
tau.768,7.2076522595
tau.769,12.948017325
tau.770,10.450294419
tau.771,16.48229735
tau.772,9.701583851
tau.773,14.405382025
tau.774,14.0762893975
tau.775,13.547466725
tau.776,11.80134714
tau.777,7.398912029
tau.778,9.6099723915
tau.779,8.537851405
