('MENU-file-menu', 'MENUITEM_newfolder-key=newfolder')	774.2366682508209
('FOLDER_VIEWED-item403', 'MAIL_MOVED-item186.item403')	576.8292696645492
('FOLDER_VIEWED-item403', 'MAIL_MOVED-item113.item403')	529.6047010940895
('FOLDER_VIEWED-item401', 'MAIL_MOVED-item114.item401')	523.2631496065318
('FOLDER_VIEWED-item403', 'MAIL_MOVED-item265.item403')	517.8293249010526
('MAIL_VIEWED-item217', 'MAIL_DRAG-item217')	499.2203143616938
('FOLDER_VIEWED-item403', 'MAIL_MOVED-item237.item403')	494.31519920120263
('FOLDER_VIEWED-item403', 'MAIL_MOVED-item220.item403')	488.4442682401792
('FOLDER_VIEWED-item800', 'MAIL_MOVED-item217.item800')	475.1347169229837
('MENU-message-menu', 'MENUITEM_move-folder-key=move-folder')	440.11329758745825
